dep_len_temperley,info_status_score,sentence_length,sent_id,variant_order,is_reference,deprel_sequence,type
25,0,16,train-s5622,"[11, 4, 1, 13]",False,obj obl nsubj compound,variant
25,0,16,train-s5622,"[13, 1, 4, 11]",False,compound nsubj obl obj,variant
25,0,16,train-s5622,"[13, 4, 1, 11]",False,compound obl nsubj obj,variant
25,0,16,train-s5622,"[13, 4, 11, 1]",False,compound obl obj nsubj,variant
25,0,16,train-s5622,"[13, 11, 4, 1]",False,compound obj obl nsubj,variant
25,-1,18,train-s5629,"[3, 5, 7, 8]",True,nsubj obl xcomp compound,reference
25,-1,18,train-s5629,"[8, 7, 5, 3]",False,compound xcomp obl nsubj,variant
71,0,35,train-s5645,"[13, 27, 31, 33]",True,nsubj obl obj compound,reference
71,0,35,train-s5645,"[13, 31, 27, 33]",False,nsubj obj obl compound,variant
71,0,35,train-s5645,"[13, 31, 33, 27]",False,nsubj obj compound obl,variant
71,0,35,train-s5645,"[27, 33, 31, 13]",False,obl compound obj nsubj,variant
71,0,35,train-s5645,"[31, 13, 27, 33]",False,obj nsubj obl compound,variant
71,0,35,train-s5645,"[31, 27, 13, 33]",False,obj obl nsubj compound,variant
71,0,35,train-s5645,"[33, 13, 27, 31]",False,compound nsubj obl obj,variant
71,0,35,train-s5645,"[33, 27, 13, 31]",False,compound obl nsubj obj,variant
71,0,35,train-s5645,"[33, 27, 31, 13]",False,compound obl obj nsubj,variant
71,0,35,train-s5645,"[33, 31, 27, 13]",False,compound obj obl nsubj,variant
21,0,12,train-s5680,"[1, 4, 6, 10]",True,nsubj obl obl obj,reference
21,0,12,train-s5680,"[1, 4, 10, 6]",False,nsubj obl obj obl,variant
21,0,12,train-s5680,"[1, 6, 4, 10]",False,nsubj obl obl obj,variant
21,0,12,train-s5680,"[1, 6, 10, 4]",False,nsubj obl obj obl,variant
21,0,12,train-s5680,"[1, 10, 4, 6]",False,nsubj obj obl obl,variant
21,0,12,train-s5680,"[1, 10, 6, 4]",False,nsubj obj obl obl,variant
21,0,12,train-s5680,"[4, 1, 6, 10]",False,obl nsubj obl obj,variant
21,0,12,train-s5680,"[4, 6, 1, 10]",False,obl obl nsubj obj,variant
21,0,12,train-s5680,"[4, 6, 10, 1]",False,obl obl obj nsubj,variant
21,0,12,train-s5680,"[4, 10, 6, 1]",False,obl obj obl nsubj,variant
21,0,12,train-s5680,"[6, 1, 4, 10]",False,obl nsubj obl obj,variant
21,0,12,train-s5680,"[6, 4, 1, 10]",False,obl obl nsubj obj,variant
21,0,12,train-s5680,"[6, 4, 10, 1]",False,obl obl obj nsubj,variant
21,0,12,train-s5680,"[6, 10, 4, 1]",False,obl obj obl nsubj,variant
21,0,12,train-s5680,"[10, 1, 4, 6]",False,obj nsubj obl obl,variant
21,0,12,train-s5680,"[10, 1, 6, 4]",False,obj nsubj obl obl,variant
21,0,12,train-s5680,"[10, 4, 1, 6]",False,obj obl nsubj obl,variant
21,0,12,train-s5680,"[10, 4, 6, 1]",False,obj obl obl nsubj,variant
21,0,12,train-s5680,"[10, 6, 1, 4]",False,obj obl nsubj obl,variant
21,0,12,train-s5680,"[10, 6, 4, 1]",False,obj obl obl nsubj,variant
39,0,21,train-s5701,"[6, 8, 9, 18]",True,nsubj advcl iobj compound,reference
39,0,21,train-s5701,"[6, 9, 8, 18]",False,nsubj iobj advcl compound,variant
39,0,21,train-s5701,"[9, 6, 8, 18]",False,iobj nsubj advcl compound,variant
39,0,21,train-s5701,"[18, 8, 6, 9]",False,compound advcl nsubj iobj,variant
39,0,21,train-s5701,"[18, 8, 9, 6]",False,compound advcl iobj nsubj,variant
39,0,21,train-s5701,"[18, 9, 8, 6]",False,compound iobj advcl nsubj,variant
130,0,36,train-s5715,"[2, 6, 32, 33]",True,nsubj obl obj compound,reference
130,0,36,train-s5715,"[2, 32, 6, 33]",False,nsubj obj obl compound,variant
130,0,36,train-s5715,"[2, 32, 33, 6]",False,nsubj obj compound obl,variant
130,0,36,train-s5715,"[6, 33, 32, 2]",False,obl compound obj nsubj,variant
130,0,36,train-s5715,"[32, 2, 6, 33]",False,obj nsubj obl compound,variant
130,0,36,train-s5715,"[32, 6, 2, 33]",False,obj obl nsubj compound,variant
130,0,36,train-s5715,"[33, 2, 6, 32]",False,compound nsubj obl obj,variant
130,0,36,train-s5715,"[33, 6, 2, 32]",False,compound obl nsubj obj,variant
130,0,36,train-s5715,"[33, 6, 32, 2]",False,compound obl obj nsubj,variant
130,0,36,train-s5715,"[33, 32, 6, 2]",False,compound obj obl nsubj,variant
99,0,39,train-s5717,"[9, 11, 17, 20]",True,nsubj obl obl iobj,reference
99,0,39,train-s5717,"[9, 11, 20, 17]",False,nsubj obl iobj obl,variant
99,0,39,train-s5717,"[9, 17, 11, 20]",False,nsubj obl obl iobj,variant
99,0,39,train-s5717,"[9, 17, 20, 11]",False,nsubj obl iobj obl,variant
99,0,39,train-s5717,"[11, 9, 17, 20]",False,obl nsubj obl iobj,variant
99,0,39,train-s5717,"[11, 20, 17, 9]",False,obl iobj obl nsubj,variant
99,0,39,train-s5717,"[17, 9, 11, 20]",False,obl nsubj obl iobj,variant
99,0,39,train-s5717,"[17, 20, 11, 9]",False,obl iobj obl nsubj,variant
99,0,39,train-s5717,"[20, 11, 9, 17]",False,iobj obl nsubj obl,variant
99,0,39,train-s5717,"[20, 11, 17, 9]",False,iobj obl obl nsubj,variant
99,0,39,train-s5717,"[20, 17, 9, 11]",False,iobj obl nsubj obl,variant
99,0,39,train-s5717,"[20, 17, 11, 9]",False,iobj obl obl nsubj,variant
27,0,22,train-s5729,"[4, 14, 18, 19]",True,nsubj obl obj compound,reference
27,0,22,train-s5729,"[4, 18, 14, 19]",False,nsubj obj obl compound,variant
27,0,22,train-s5729,"[4, 18, 19, 14]",False,nsubj obj compound obl,variant
27,0,22,train-s5729,"[14, 19, 18, 4]",False,obl compound obj nsubj,variant
27,0,22,train-s5729,"[18, 4, 14, 19]",False,obj nsubj obl compound,variant
27,0,22,train-s5729,"[18, 14, 4, 19]",False,obj obl nsubj compound,variant
27,0,22,train-s5729,"[19, 4, 14, 18]",False,compound nsubj obl obj,variant
27,0,22,train-s5729,"[19, 14, 4, 18]",False,compound obl nsubj obj,variant
27,0,22,train-s5729,"[19, 14, 18, 4]",False,compound obl obj nsubj,variant
27,0,22,train-s5729,"[19, 18, 14, 4]",False,compound obj obl nsubj,variant
59,0,25,train-s5766,"[2, 6, 12, 22]",True,nsubj obj obl compound,reference
59,0,25,train-s5766,"[2, 6, 22, 12]",False,nsubj obj compound obl,variant
59,0,25,train-s5766,"[2, 12, 6, 22]",False,nsubj obl obj compound,variant
59,0,25,train-s5766,"[6, 2, 12, 22]",False,obj nsubj obl compound,variant
59,0,25,train-s5766,"[6, 12, 2, 22]",False,obj obl nsubj compound,variant
59,0,25,train-s5766,"[12, 22, 6, 2]",False,obl compound obj nsubj,variant
59,0,25,train-s5766,"[22, 2, 12, 6]",False,compound nsubj obl obj,variant
59,0,25,train-s5766,"[22, 6, 12, 2]",False,compound obj obl nsubj,variant
59,0,25,train-s5766,"[22, 12, 2, 6]",False,compound obl nsubj obj,variant
59,0,25,train-s5766,"[22, 12, 6, 2]",False,compound obl obj nsubj,variant
44,0,25,train-s5768,"[7, 11, 13, 22]",True,nsubj advcl obl compound,reference
44,0,25,train-s5768,"[7, 13, 11, 22]",False,nsubj obl advcl compound,variant
44,0,25,train-s5768,"[22, 11, 13, 7]",False,compound advcl obl nsubj,variant
44,0,25,train-s5768,"[22, 13, 11, 7]",False,compound obl advcl nsubj,variant
30,0,16,train-s5780,"[1, 3, 10, 13]",True,nsubj obl advcl compound,reference
30,0,16,train-s5780,"[1, 10, 3, 13]",False,nsubj advcl obl compound,variant
30,0,16,train-s5780,"[13, 3, 10, 1]",False,compound obl advcl nsubj,variant
30,0,16,train-s5780,"[13, 10, 3, 1]",False,compound advcl obl nsubj,variant
15,0,12,train-s5785,"[2, 4, 5, 8]",True,nsubj obl obl obj,reference
15,0,12,train-s5785,"[2, 4, 8, 5]",False,nsubj obl obj obl,variant
15,0,12,train-s5785,"[2, 5, 4, 8]",False,nsubj obl obl obj,variant
15,0,12,train-s5785,"[2, 5, 8, 4]",False,nsubj obl obj obl,variant
15,0,12,train-s5785,"[2, 8, 4, 5]",False,nsubj obj obl obl,variant
15,0,12,train-s5785,"[2, 8, 5, 4]",False,nsubj obj obl obl,variant
15,0,12,train-s5785,"[4, 2, 5, 8]",False,obl nsubj obl obj,variant
15,0,12,train-s5785,"[4, 5, 2, 8]",False,obl obl nsubj obj,variant
15,0,12,train-s5785,"[4, 5, 8, 2]",False,obl obl obj nsubj,variant
15,0,12,train-s5785,"[4, 8, 5, 2]",False,obl obj obl nsubj,variant
15,0,12,train-s5785,"[5, 2, 4, 8]",False,obl nsubj obl obj,variant
15,0,12,train-s5785,"[5, 4, 2, 8]",False,obl obl nsubj obj,variant
15,0,12,train-s5785,"[5, 4, 8, 2]",False,obl obl obj nsubj,variant
15,0,12,train-s5785,"[5, 8, 4, 2]",False,obl obj obl nsubj,variant
15,0,12,train-s5785,"[8, 2, 4, 5]",False,obj nsubj obl obl,variant
15,0,12,train-s5785,"[8, 2, 5, 4]",False,obj nsubj obl obl,variant
15,0,12,train-s5785,"[8, 4, 2, 5]",False,obj obl nsubj obl,variant
15,0,12,train-s5785,"[8, 4, 5, 2]",False,obj obl obl nsubj,variant
15,0,12,train-s5785,"[8, 5, 2, 4]",False,obj obl nsubj obl,variant
15,0,12,train-s5785,"[8, 5, 4, 2]",False,obj obl obl nsubj,variant
14,0,13,train-s5807,"[1, 7, 8, 9]",True,nsubj advcl obj compound,reference
14,0,13,train-s5807,"[1, 7, 9, 8]",False,nsubj advcl compound obj,variant
14,0,13,train-s5807,"[1, 8, 7, 9]",False,nsubj obj advcl compound,variant
14,0,13,train-s5807,"[8, 1, 7, 9]",False,obj nsubj advcl compound,variant
14,0,13,train-s5807,"[8, 9, 7, 1]",False,obj compound advcl nsubj,variant
14,0,13,train-s5807,"[9, 7, 1, 8]",False,compound advcl nsubj obj,variant
14,0,13,train-s5807,"[9, 7, 8, 1]",False,compound advcl obj nsubj,variant
14,0,13,train-s5807,"[9, 8, 7, 1]",False,compound obj advcl nsubj,variant
33,0,18,train-s5864,"[1, 4, 10, 15]",True,nsubj obl obl obj,reference
33,0,18,train-s5864,"[1, 4, 15, 10]",False,nsubj obl obj obl,variant
33,0,18,train-s5864,"[1, 10, 4, 15]",False,nsubj obl obl obj,variant
33,0,18,train-s5864,"[1, 10, 15, 4]",False,nsubj obl obj obl,variant
33,0,18,train-s5864,"[1, 15, 4, 10]",False,nsubj obj obl obl,variant
33,0,18,train-s5864,"[1, 15, 10, 4]",False,nsubj obj obl obl,variant
33,0,18,train-s5864,"[4, 1, 10, 15]",False,obl nsubj obl obj,variant
33,0,18,train-s5864,"[4, 10, 1, 15]",False,obl obl nsubj obj,variant
33,0,18,train-s5864,"[4, 10, 15, 1]",False,obl obl obj nsubj,variant
33,0,18,train-s5864,"[4, 15, 10, 1]",False,obl obj obl nsubj,variant
33,0,18,train-s5864,"[10, 1, 4, 15]",False,obl nsubj obl obj,variant
33,0,18,train-s5864,"[10, 4, 1, 15]",False,obl obl nsubj obj,variant
33,0,18,train-s5864,"[10, 4, 15, 1]",False,obl obl obj nsubj,variant
33,0,18,train-s5864,"[10, 15, 4, 1]",False,obl obj obl nsubj,variant
33,0,18,train-s5864,"[15, 1, 4, 10]",False,obj nsubj obl obl,variant
33,0,18,train-s5864,"[15, 1, 10, 4]",False,obj nsubj obl obl,variant
33,0,18,train-s5864,"[15, 4, 1, 10]",False,obj obl nsubj obl,variant
33,0,18,train-s5864,"[15, 4, 10, 1]",False,obj obl obl nsubj,variant
33,0,18,train-s5864,"[15, 10, 1, 4]",False,obj obl nsubj obl,variant
33,0,18,train-s5864,"[15, 10, 4, 1]",False,obj obl obl nsubj,variant
59,0,20,train-s5885,"[1, 3, 16, 17]",True,nsubj obl obj xcomp,reference
59,0,20,train-s5885,"[1, 16, 3, 17]",False,nsubj obj obl xcomp,variant
59,0,20,train-s5885,"[1, 16, 17, 3]",False,nsubj obj xcomp obl,variant
59,0,20,train-s5885,"[1, 17, 16, 3]",False,nsubj xcomp obj obl,variant
59,0,20,train-s5885,"[3, 16, 17, 1]",False,obl obj xcomp nsubj,variant
59,0,20,train-s5885,"[3, 17, 16, 1]",False,obl xcomp obj nsubj,variant
59,0,20,train-s5885,"[16, 1, 3, 17]",False,obj nsubj obl xcomp,variant
59,0,20,train-s5885,"[17, 3, 1, 16]",False,xcomp obl nsubj obj,variant
59,0,20,train-s5885,"[17, 3, 16, 1]",False,xcomp obl obj nsubj,variant
59,0,20,train-s5885,"[17, 16, 3, 1]",False,xcomp obj obl nsubj,variant
33,0,20,train-s5906,"[4, 6, 14, 16]",True,nsubj obl obl iobj,reference
33,0,20,train-s5906,"[4, 6, 16, 14]",False,nsubj obl iobj obl,variant
33,0,20,train-s5906,"[4, 14, 6, 16]",False,nsubj obl obl iobj,variant
33,0,20,train-s5906,"[4, 14, 16, 6]",False,nsubj obl iobj obl,variant
33,0,20,train-s5906,"[6, 4, 14, 16]",False,obl nsubj obl iobj,variant
33,0,20,train-s5906,"[6, 16, 14, 4]",False,obl iobj obl nsubj,variant
33,0,20,train-s5906,"[14, 4, 6, 16]",False,obl nsubj obl iobj,variant
33,0,20,train-s5906,"[14, 16, 6, 4]",False,obl iobj obl nsubj,variant
33,0,20,train-s5906,"[16, 6, 4, 14]",False,iobj obl nsubj obl,variant
33,0,20,train-s5906,"[16, 6, 14, 4]",False,iobj obl obl nsubj,variant
33,0,20,train-s5906,"[16, 14, 4, 6]",False,iobj obl nsubj obl,variant
33,0,20,train-s5906,"[16, 14, 6, 4]",False,iobj obl obl nsubj,variant
55,0,26,train-s5932,"[1, 7, 19, 22]",True,nsubj iobj advcl obj,reference
55,0,26,train-s5932,"[1, 19, 7, 22]",False,nsubj advcl iobj obj,variant
55,0,26,train-s5932,"[1, 19, 22, 7]",False,nsubj advcl obj iobj,variant
55,0,26,train-s5932,"[1, 22, 19, 7]",False,nsubj obj advcl iobj,variant
55,0,26,train-s5932,"[7, 19, 1, 22]",False,iobj advcl nsubj obj,variant
55,0,26,train-s5932,"[7, 19, 22, 1]",False,iobj advcl obj nsubj,variant
55,0,26,train-s5932,"[7, 22, 19, 1]",False,iobj obj advcl nsubj,variant
55,0,26,train-s5932,"[19, 7, 1, 22]",False,advcl iobj nsubj obj,variant
55,0,26,train-s5932,"[22, 1, 7, 19]",False,obj nsubj iobj advcl,variant
55,0,26,train-s5932,"[22, 1, 19, 7]",False,obj nsubj advcl iobj,variant
55,0,26,train-s5932,"[22, 7, 19, 1]",False,obj iobj advcl nsubj,variant
55,0,26,train-s5932,"[22, 19, 7, 1]",False,obj advcl iobj nsubj,variant
38,0,29,train-s5944,"[8, 20, 24, 25]",True,nsubj advcl obj compound,reference
38,0,29,train-s5944,"[8, 20, 25, 24]",False,nsubj advcl compound obj,variant
38,0,29,train-s5944,"[8, 24, 20, 25]",False,nsubj obj advcl compound,variant
38,0,29,train-s5944,"[24, 8, 20, 25]",False,obj nsubj advcl compound,variant
38,0,29,train-s5944,"[24, 25, 20, 8]",False,obj compound advcl nsubj,variant
38,0,29,train-s5944,"[25, 20, 8, 24]",False,compound advcl nsubj obj,variant
38,0,29,train-s5944,"[25, 20, 24, 8]",False,compound advcl obj nsubj,variant
38,0,29,train-s5944,"[25, 24, 20, 8]",False,compound obj advcl nsubj,variant
22,0,14,train-s5963,"[2, 3, 8, 11]",True,nsubj iobj obj compound,reference
22,0,14,train-s5963,"[2, 8, 3, 11]",False,nsubj obj iobj compound,variant
22,0,14,train-s5963,"[3, 2, 8, 11]",False,iobj nsubj obj compound,variant
22,0,14,train-s5963,"[11, 3, 8, 2]",False,compound iobj obj nsubj,variant
22,0,14,train-s5963,"[11, 8, 2, 3]",False,compound obj nsubj iobj,variant
22,0,14,train-s5963,"[11, 8, 3, 2]",False,compound obj iobj nsubj,variant
66,0,33,train-s5966,"[3, 5, 11, 17]",True,nsubj obl obl advcl,reference
66,0,33,train-s5966,"[3, 5, 17, 11]",False,nsubj obl advcl obl,variant
66,0,33,train-s5966,"[3, 11, 5, 17]",False,nsubj obl obl advcl,variant
66,0,33,train-s5966,"[3, 11, 17, 5]",False,nsubj obl advcl obl,variant
66,0,33,train-s5966,"[3, 17, 5, 11]",False,nsubj advcl obl obl,variant
66,0,33,train-s5966,"[3, 17, 11, 5]",False,nsubj advcl obl obl,variant
66,0,33,train-s5966,"[5, 11, 17, 3]",False,obl obl advcl nsubj,variant
66,0,33,train-s5966,"[5, 17, 11, 3]",False,obl advcl obl nsubj,variant
66,0,33,train-s5966,"[11, 5, 17, 3]",False,obl obl advcl nsubj,variant
66,0,33,train-s5966,"[11, 17, 5, 3]",False,obl advcl obl nsubj,variant
66,0,33,train-s5966,"[17, 5, 11, 3]",False,advcl obl obl nsubj,variant
66,0,33,train-s5966,"[17, 11, 5, 3]",False,advcl obl obl nsubj,variant
127,0,43,train-s6022,"[5, 7, 9, 13]",True,nsubj obl obl obl,reference
127,0,43,train-s6022,"[5, 7, 13, 9]",False,nsubj obl obl obl,variant
127,0,43,train-s6022,"[5, 9, 7, 13]",False,nsubj obl obl obl,variant
127,0,43,train-s6022,"[5, 9, 13, 7]",False,nsubj obl obl obl,variant
127,0,43,train-s6022,"[5, 13, 7, 9]",False,nsubj obl obl obl,variant
127,0,43,train-s6022,"[5, 13, 9, 7]",False,nsubj obl obl obl,variant
127,0,43,train-s6022,"[7, 9, 13, 5]",False,obl obl obl nsubj,variant
127,0,43,train-s6022,"[7, 13, 9, 5]",False,obl obl obl nsubj,variant
127,0,43,train-s6022,"[9, 7, 13, 5]",False,obl obl obl nsubj,variant
127,0,43,train-s6022,"[9, 13, 7, 5]",False,obl obl obl nsubj,variant
127,0,43,train-s6022,"[13, 7, 9, 5]",False,obl obl obl nsubj,variant
127,0,43,train-s6022,"[13, 9, 7, 5]",False,obl obl obl nsubj,variant
70,0,24,train-s6031,"[1, 4, 6, 19]",True,nsubj obl iobj advcl,reference
70,0,24,train-s6031,"[1, 6, 4, 19]",False,nsubj iobj obl advcl,variant
70,0,24,train-s6031,"[1, 19, 4, 6]",False,nsubj advcl obl iobj,variant
70,0,24,train-s6031,"[6, 4, 19, 1]",False,iobj obl advcl nsubj,variant
70,0,24,train-s6031,"[19, 4, 6, 1]",False,advcl obl iobj nsubj,variant
70,0,24,train-s6031,"[19, 6, 4, 1]",False,advcl iobj obl nsubj,variant
27,0,19,train-s6055,"[4, 10, 12, 15]",True,nsubj obl obl obj,reference
27,0,19,train-s6055,"[4, 10, 15, 12]",False,nsubj obl obj obl,variant
27,0,19,train-s6055,"[4, 12, 10, 15]",False,nsubj obl obl obj,variant
27,0,19,train-s6055,"[4, 12, 15, 10]",False,nsubj obl obj obl,variant
27,0,19,train-s6055,"[4, 15, 10, 12]",False,nsubj obj obl obl,variant
27,0,19,train-s6055,"[4, 15, 12, 10]",False,nsubj obj obl obl,variant
27,0,19,train-s6055,"[10, 4, 12, 15]",False,obl nsubj obl obj,variant
27,0,19,train-s6055,"[10, 12, 4, 15]",False,obl obl nsubj obj,variant
27,0,19,train-s6055,"[10, 12, 15, 4]",False,obl obl obj nsubj,variant
27,0,19,train-s6055,"[10, 15, 12, 4]",False,obl obj obl nsubj,variant
27,0,19,train-s6055,"[12, 4, 10, 15]",False,obl nsubj obl obj,variant
27,0,19,train-s6055,"[12, 10, 4, 15]",False,obl obl nsubj obj,variant
27,0,19,train-s6055,"[12, 10, 15, 4]",False,obl obl obj nsubj,variant
27,0,19,train-s6055,"[12, 15, 10, 4]",False,obl obj obl nsubj,variant
27,0,19,train-s6055,"[15, 4, 10, 12]",False,obj nsubj obl obl,variant
27,0,19,train-s6055,"[15, 4, 12, 10]",False,obj nsubj obl obl,variant
27,0,19,train-s6055,"[15, 10, 4, 12]",False,obj obl nsubj obl,variant
27,0,19,train-s6055,"[15, 10, 12, 4]",False,obj obl obl nsubj,variant
27,0,19,train-s6055,"[15, 12, 4, 10]",False,obj obl nsubj obl,variant
27,0,19,train-s6055,"[15, 12, 10, 4]",False,obj obl obl nsubj,variant
24,0,17,train-s6062,"[1, 8, 13, 14]",True,nsubj iobj obj compound,reference
24,0,17,train-s6062,"[1, 13, 8, 14]",False,nsubj obj iobj compound,variant
24,0,17,train-s6062,"[8, 1, 13, 14]",False,iobj nsubj obj compound,variant
24,0,17,train-s6062,"[14, 8, 13, 1]",False,compound iobj obj nsubj,variant
24,0,17,train-s6062,"[14, 13, 1, 8]",False,compound obj nsubj iobj,variant
24,0,17,train-s6062,"[14, 13, 8, 1]",False,compound obj iobj nsubj,variant
63,0,29,train-s6110,"[1, 4, 8, 14]",True,nsubj obl obl compound,reference
63,0,29,train-s6110,"[1, 4, 14, 8]",False,nsubj obl compound obl,variant
63,0,29,train-s6110,"[1, 8, 4, 14]",False,nsubj obl obl compound,variant
63,0,29,train-s6110,"[1, 8, 14, 4]",False,nsubj obl compound obl,variant
63,0,29,train-s6110,"[1, 14, 4, 8]",False,nsubj compound obl obl,variant
63,0,29,train-s6110,"[1, 14, 8, 4]",False,nsubj compound obl obl,variant
63,0,29,train-s6110,"[4, 8, 14, 1]",False,obl obl compound nsubj,variant
63,0,29,train-s6110,"[4, 14, 8, 1]",False,obl compound obl nsubj,variant
63,0,29,train-s6110,"[8, 4, 14, 1]",False,obl obl compound nsubj,variant
63,0,29,train-s6110,"[8, 14, 4, 1]",False,obl compound obl nsubj,variant
63,0,29,train-s6110,"[14, 4, 8, 1]",False,compound obl obl nsubj,variant
63,0,29,train-s6110,"[14, 8, 4, 1]",False,compound obl obl nsubj,variant
25,-1,13,train-s6118,"[2, 3, 4, 9]",True,obj nsubj obl obl,reference
25,-1,13,train-s6118,"[2, 3, 9, 4]",False,obj nsubj obl obl,variant
25,-1,13,train-s6118,"[2, 4, 3, 9]",False,obj obl nsubj obl,variant
25,-1,13,train-s6118,"[2, 4, 9, 3]",False,obj obl obl nsubj,variant
25,-1,13,train-s6118,"[2, 9, 3, 4]",False,obj obl nsubj obl,variant
25,-1,13,train-s6118,"[2, 9, 4, 3]",False,obj obl obl nsubj,variant
25,-1,13,train-s6118,"[3, 2, 4, 9]",False,nsubj obj obl obl,variant
25,-1,13,train-s6118,"[3, 2, 9, 4]",False,nsubj obj obl obl,variant
25,-1,13,train-s6118,"[3, 4, 2, 9]",False,nsubj obl obj obl,variant
25,-1,13,train-s6118,"[3, 4, 9, 2]",False,nsubj obl obl obj,variant
25,-1,13,train-s6118,"[3, 9, 2, 4]",False,nsubj obl obj obl,variant
25,-1,13,train-s6118,"[3, 9, 4, 2]",False,nsubj obl obl obj,variant
25,-1,13,train-s6118,"[4, 2, 9, 3]",False,obl obj obl nsubj,variant
25,-1,13,train-s6118,"[4, 3, 9, 2]",False,obl nsubj obl obj,variant
25,-1,13,train-s6118,"[4, 9, 2, 3]",False,obl obl obj nsubj,variant
25,-1,13,train-s6118,"[4, 9, 3, 2]",False,obl obl nsubj obj,variant
25,-1,13,train-s6118,"[9, 2, 4, 3]",False,obl obj obl nsubj,variant
25,-1,13,train-s6118,"[9, 3, 4, 2]",False,obl nsubj obl obj,variant
25,-1,13,train-s6118,"[9, 4, 2, 3]",False,obl obl obj nsubj,variant
25,-1,13,train-s6118,"[9, 4, 3, 2]",False,obl obl nsubj obj,variant
44,0,19,train-s6248,"[1, 2, 13, 15]",True,nsubj obl obj compound,reference
44,0,19,train-s6248,"[1, 13, 2, 15]",False,nsubj obj obl compound,variant
44,0,19,train-s6248,"[1, 13, 15, 2]",False,nsubj obj compound obl,variant
44,0,19,train-s6248,"[2, 15, 13, 1]",False,obl compound obj nsubj,variant
44,0,19,train-s6248,"[13, 1, 2, 15]",False,obj nsubj obl compound,variant
44,0,19,train-s6248,"[13, 2, 1, 15]",False,obj obl nsubj compound,variant
44,0,19,train-s6248,"[15, 1, 2, 13]",False,compound nsubj obl obj,variant
44,0,19,train-s6248,"[15, 2, 1, 13]",False,compound obl nsubj obj,variant
44,0,19,train-s6248,"[15, 2, 13, 1]",False,compound obl obj nsubj,variant
44,0,19,train-s6248,"[15, 13, 2, 1]",False,compound obj obl nsubj,variant
44,0,27,train-s6257,"[5, 15, 17, 24]",True,nsubj advcl iobj compound,reference
44,0,27,train-s6257,"[5, 17, 15, 24]",False,nsubj iobj advcl compound,variant
44,0,27,train-s6257,"[17, 5, 15, 24]",False,iobj nsubj advcl compound,variant
44,0,27,train-s6257,"[24, 15, 5, 17]",False,compound advcl nsubj iobj,variant
44,0,27,train-s6257,"[24, 15, 17, 5]",False,compound advcl iobj nsubj,variant
44,0,27,train-s6257,"[24, 17, 15, 5]",False,compound iobj advcl nsubj,variant
30,0,15,train-s6298,"[1, 3, 8, 13]",True,nsubj obj obl compound,reference
30,0,15,train-s6298,"[1, 3, 13, 8]",False,nsubj obj compound obl,variant
30,0,15,train-s6298,"[1, 8, 3, 13]",False,nsubj obl obj compound,variant
30,0,15,train-s6298,"[3, 1, 8, 13]",False,obj nsubj obl compound,variant
